native_timeframe,direction_class,hypothesis,state,window_sec,horizon_sec,native_agreement,n,match_pct,signed_mean_bps,signed_median_bps
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,SAME_DIRECTION,6,50.0,1.0133928666666667,0.770901445
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,STALE,10,70.0,0.755088118,0.46795091
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,MISSING,7,85.71428571428571,2.089632337142857,2.63092709
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,OPPOSITE_DIRECTION,22,68.18181818181819,1.6413958086363634,2.966252025
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,SAME_DIRECTION,6,50.0,0.23228197833333333,0.26480201999999997
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,STALE,10,50.0,0.3759040319999999,-0.0077985
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,MISSING,6,66.66666666666667,4.785747913333334,1.4592017549999998
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,OPPOSITE_DIRECTION,22,40.90909090909091,-0.1581636868181817,-0.9281969350000001
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,SAME_DIRECTION,6,16.666666666666668,-3.002641926666667,-4.32920625
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,STALE,10,40.0,-1.6296933230000001,-2.042450225
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,60,OPPOSITE_DIRECTION,13,46.15384615384615,-0.8406608261538462,-1.85553057
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,60,SAME_DIRECTION,9,55.55555555555556,-0.1178810711111111,0.21806888
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,60,STALE,4,75.0,1.158703415,0.421009955
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,180,OPPOSITE_DIRECTION,13,46.15384615384615,-1.4126595723076922,-1.91746782
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,180,SAME_DIRECTION,9,11.11111111111111,-3.1622063133333334,-1.73034384
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,180,STALE,4,100.0,2.1569752525,1.161638245
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,300,OPPOSITE_DIRECTION,13,61.53846153846154,0.9334333330769231,0.34303927
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,300,SAME_DIRECTION,9,22.22222222222222,-2.4691110755555554,-1.43389063
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,300,STALE,4,100.0,0.986701845,0.66262369
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,600,OPPOSITE_DIRECTION,13,53.84615384615385,-0.06426730153846148,0.74828012
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,600,SAME_DIRECTION,9,11.11111111111111,-3.8695930411111115,-5.75218825
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,600,STALE,4,50.0,-2.5473252925,-1.5824997049999998
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,60,OPPOSITE_DIRECTION,17,23.529411764705884,-1.458101087647059,-2.12067581
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,60,SAME_DIRECTION,7,42.857142857142854,-1.0064601785714287,0.0
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,60,STALE,1,100.0,0.49889619,0.49889619
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,180,OPPOSITE_DIRECTION,17,11.764705882352942,-3.396167731764706,-4.0850756
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,180,SAME_DIRECTION,7,14.285714285714286,-2.434203817142857,-2.99293387
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,180,STALE,1,100.0,0.5144867,0.5144867
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,300,OPPOSITE_DIRECTION,17,29.41176470588235,-1.2868448294117645,-0.70157386
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,300,SAME_DIRECTION,7,28.571428571428573,-2.1532853785714283,-0.91976529
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,300,STALE,1,100.0,0.60802973,0.60802973
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,600,OPPOSITE_DIRECTION,17,11.764705882352942,-3.5959664499999993,-4.05392974
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,600,SAME_DIRECTION,7,28.571428571428573,-2.8857001485714284,-2.82175401
10m,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,600,STALE,1,0.0,-5.23841002,-5.23841002
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,MISSING,493,52.73833671399594,0.5353606967342794,0.27630925
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,NATIVE_STALLED,21,38.095238095238095,-0.602611955714286,-1.13496966
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,OPPOSITE_DIRECTION,394,50.0,-0.31274240421319804,0.007767945
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,SAME_DIRECTION,520,48.65384615384615,-0.19626798950000007,0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,STALE,267,43.445692883895134,-0.4870955676404494,0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,MISSING,486,57.20164609053498,1.3032464963374477,1.07789573
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,NATIVE_STALLED,21,57.142857142857146,0.7606488685714284,0.96368613
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,OPPOSITE_DIRECTION,390,50.256410256410255,-0.31685053053846196,0.031200355
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,SAME_DIRECTION,513,47.36842105263158,-0.7603571145029241,-0.23372058
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,STALE,267,39.70037453183521,-0.7279137905992512,-0.34358304
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,MISSING,485,58.144329896907216,1.7845948051340201,1.32064085
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,NATIVE_STALLED,20,75.0,1.3319304784999997,1.834612125
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,OPPOSITE_DIRECTION,382,53.1413612565445,-0.8003384460994766,0.31237837
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,SAME_DIRECTION,502,46.81274900398407,-0.9613647666334669,-0.24185600499999999
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,STALE,263,53.99239543726236,0.004097424182509499,0.12480636
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,600,MISSING,482,54.149377593360995,2.00237399180498,0.63725267
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,600,NATIVE_STALLED,18,72.22222222222223,0.8953336411111111,0.536333585
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,600,OPPOSITE_DIRECTION,359,47.353760445682454,-2.8288591349582184,-0.39042796
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,600,SAME_DIRECTION,480,45.416666666666664,-1.248454710041669,-0.56211179
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,600,STALE,256,58.984375,-0.46614011757812507,0.991582725
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,60,MISSING,231,61.03896103896104,0.9431719219047613,1.04359783
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,60,NATIVE_STALLED,8,25.0,-0.35751260750000013,-1.080831705
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,60,OPPOSITE_DIRECTION,206,41.262135922330096,-1.140784826650485,0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,60,SAME_DIRECTION,254,51.181102362204726,-0.15362738858267724,0.015615035
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,60,STALE,141,32.6241134751773,-0.6814375214184396,-0.0777194
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,180,MISSING,229,57.20524017467249,1.3917815416593886,1.27398312
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,180,NATIVE_STALLED,8,50.0,0.30835515625000004,0.41957539499999996
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,180,OPPOSITE_DIRECTION,201,42.78606965174129,-1.4507529923383076,-0.35769829
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,180,SAME_DIRECTION,250,55.2,-0.4491409027600001,0.561217115
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,180,STALE,141,39.716312056737586,-0.8022341568794324,-0.53196566
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,300,MISSING,227,56.82819383259912,1.7781511599559476,0.84929755
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,300,NATIVE_STALLED,6,100.0,2.5107784683333336,2.45627409
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,300,OPPOSITE_DIRECTION,198,46.464646464646464,-2.4500213738383807,-0.9514530299999999
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,300,SAME_DIRECTION,249,49.799196787148595,-0.7745578771887561,0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,300,STALE,133,48.87218045112782,0.7575549183458645,-0.01562583
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,600,MISSING,225,52.888888888888886,2.0513288181333347,0.84897243
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,600,NATIVE_STALLED,6,50.0,0.4456625366666666,-0.054449675
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,600,OPPOSITE_DIRECTION,187,48.1283422459893,-4.258238233368982,-0.66971517
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,600,SAME_DIRECTION,237,46.413502109704645,-1.7349308863291133,-0.25006642
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,60,600,STALE,131,57.25190839694657,-0.014417729618320472,0.68802354
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,60,MISSING,49,57.142857142857146,0.6431499142857141,0.35319573
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,60,NATIVE_STALLED,7,28.571428571428573,-0.3837799385714286,-0.54393182
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,60,OPPOSITE_DIRECTION,42,45.23809523809524,-0.9315505138095238,0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,60,SAME_DIRECTION,71,53.521126760563384,-0.2574396792957746,0.01562727
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,60,STALE,48,39.583333333333336,0.1399531689583333,0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,180,MISSING,49,57.142857142857146,1.3033095106122443,2.02594126
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,180,NATIVE_STALLED,7,42.857142857142854,1.0777923114285715,-1.25888798
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,180,OPPOSITE_DIRECTION,42,35.714285714285715,-2.380212326904762,-0.65623201
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,180,SAME_DIRECTION,71,47.88732394366197,-0.3495727473239437,-0.21820517
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,180,STALE,47,61.702127659574465,0.855567835319149,0.84367222
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,300,MISSING,49,51.02040816326531,1.2067927330612243,0.01534597
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,300,NATIVE_STALLED,7,100.0,1.2947313085714285,1.16563702
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,300,OPPOSITE_DIRECTION,42,50.0,-4.363865511666667,-0.6315560649999999
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,300,SAME_DIRECTION,70,50.0,-0.3997558262857143,-0.078158285
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,300,STALE,44,47.72727272727273,0.44308734431818186,-0.007812915
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,600,MISSING,47,51.06382978723404,1.7631137414893614,0.74142839
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,600,NATIVE_STALLED,7,42.857142857142854,0.11840206571428588,-0.65275673
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,600,OPPOSITE_DIRECTION,38,42.10526315789474,-5.997968646578947,-0.6312807
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,600,SAME_DIRECTION,66,40.90909090909091,-2.5501392462121215,-1.94453163
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,180,600,STALE,44,59.09090909090909,0.40105615045454573,1.14216156
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,60,MISSING,57,49.12280701754386,0.06073193385964912,-0.01535822
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,60,NATIVE_STALLED,5,40.0,-0.3571812260000001,-1.29026441
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,60,OPPOSITE_DIRECTION,24,45.833333333333336,-1.6027169600000004,-0.10904327
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,60,SAME_DIRECTION,36,55.55555555555556,0.10848767333333334,0.03127462
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,60,STALE,19,47.36842105263158,0.15635103263157893,0.0
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,180,MISSING,57,52.63157894736842,1.120418480350877,0.72178548
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,180,NATIVE_STALLED,5,80.0,1.744264474,1.44550223
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,180,OPPOSITE_DIRECTION,23,21.73913043478261,-3.7608823004347833,-2.82015805
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,180,SAME_DIRECTION,34,52.94117647058823,0.6860473038235294,0.25694503
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,180,STALE,19,47.36842105263158,-0.2892747289473685,-0.01562583
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,300,MISSING,57,56.14035087719298,1.1344199775438595,0.52532613
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,300,NATIVE_STALLED,5,100.0,2.089370856,1.41462725
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,300,OPPOSITE_DIRECTION,21,38.095238095238095,-5.795230729047619,-4.53406626
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,300,SAME_DIRECTION,31,35.483870967741936,-0.6681194632258063,-0.37457626
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,300,STALE,19,31.57894736842105,-0.47494626473684215,-1.67099512
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,600,MISSING,56,60.714285714285715,1.6882902667857134,2.18138693
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,600,NATIVE_STALLED,5,80.0,1.193962026,0.62173589
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,600,OPPOSITE_DIRECTION,18,38.888888888888886,-7.2849347177777775,-2.58148226
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,600,SAME_DIRECTION,28,50.0,-1.569139925714286,0.33495597
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,300,600,STALE,19,42.10526315789474,0.5616975373684211,-0.20308914
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,60,MISSING,4,75.0,1.2044136475,0.6871541
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,60,OPPOSITE_DIRECTION,7,85.71428571428571,1.0742119114285715,0.93716467
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,60,SAME_DIRECTION,1,100.0,0.0155483,0.0155483
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,60,STALE,1,100.0,1.75277431,1.75277431
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,180,MISSING,4,100.0,8.0214284725,9.358700115
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,180,OPPOSITE_DIRECTION,7,100.0,2.2920138442857145,1.24955289
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,180,SAME_DIRECTION,1,100.0,3.76268936,3.76268936
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,180,STALE,1,100.0,3.53684817,3.53684817
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,300,MISSING,4,100.0,10.7268806175,12.72009742
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,300,OPPOSITE_DIRECTION,7,100.0,1.894383972857143,1.24955289
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,300,SAME_DIRECTION,1,100.0,2.76759796,2.76759796
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,300,STALE,1,100.0,1.8153734,1.8153734
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,600,MISSING,2,100.0,35.901817405,35.901817405
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,600,OPPOSITE_DIRECTION,7,100.0,5.637754198571429,4.70144277
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,600,SAME_DIRECTION,1,100.0,4.07365542,4.07365542
10m,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,900,600,STALE,1,100.0,4.99227684,4.99227684
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,60,MISSING,493,44.827586206896555,-0.5353606967342794,-0.27630925
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,60,NATIVE_STALLED,21,61.904761904761905,0.602611955714286,1.13496966
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,60,OPPOSITE_DIRECTION,520,43.07692307692308,0.19626798950000007,-0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,60,SAME_DIRECTION,394,42.38578680203046,0.31274240421319804,-0.007767945
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,60,STALE,267,46.81647940074907,0.4870955676404494,-0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,180,MISSING,486,42.181069958847736,-1.3032464963374477,-1.07789573
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,180,NATIVE_STALLED,21,42.857142857142854,-0.7606488685714284,-0.96368613
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,180,OPPOSITE_DIRECTION,513,51.851851851851855,0.7603571145029241,0.23372058
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,180,SAME_DIRECTION,390,49.23076923076923,0.31685053053846196,-0.031200355
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,180,STALE,267,58.052434456928836,0.7279137905992512,0.34358304
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,300,MISSING,485,41.44329896907217,-1.7845948051340201,-1.32064085
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,300,NATIVE_STALLED,20,25.0,-1.3319304784999997,-1.834612125
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,300,OPPOSITE_DIRECTION,502,52.58964143426295,0.9613647666334669,0.24185600499999999
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,300,SAME_DIRECTION,382,46.8586387434555,0.8003384460994766,-0.31237837
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,300,STALE,263,45.627376425855516,-0.004097424182509499,-0.12480636
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,600,MISSING,482,45.850622406639005,-2.00237399180498,-0.63725267
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,600,NATIVE_STALLED,18,27.77777777777778,-0.8953336411111111,-0.536333585
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,600,OPPOSITE_DIRECTION,480,54.375,1.248454710041669,0.56211179
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,600,SAME_DIRECTION,359,52.646239554317546,2.8288591349582184,0.39042796
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,30,600,STALE,256,41.015625,0.46614011757812507,-0.991582725
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,60,MISSING,231,38.96103896103896,-0.9431719219047613,-1.04359783
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,60,NATIVE_STALLED,8,75.0,0.35751260750000013,1.080831705
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,60,OPPOSITE_DIRECTION,254,41.732283464566926,0.15362738858267724,-0.015615035
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,60,SAME_DIRECTION,206,47.57281553398058,1.140784826650485,-0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,60,STALE,141,55.319148936170215,0.6814375214184396,0.0777194
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,180,MISSING,229,42.35807860262009,-1.3917815416593886,-1.27398312
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,180,NATIVE_STALLED,8,50.0,-0.30835515625000004,-0.41957539499999996
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,180,OPPOSITE_DIRECTION,250,44.4,0.4491409027600001,-0.561217115
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,180,SAME_DIRECTION,201,57.21393034825871,1.4507529923383076,0.35769829
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,180,STALE,141,58.156028368794324,0.8022341568794324,0.53196566
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,300,MISSING,227,42.731277533039645,-1.7781511599559476,-0.84929755
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,300,NATIVE_STALLED,6,0.0,-2.5107784683333336,-2.45627409
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,300,OPPOSITE_DIRECTION,249,48.19277108433735,0.7745578771887561,-0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,300,SAME_DIRECTION,198,53.535353535353536,2.4500213738383807,0.9514530299999999
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,300,STALE,133,51.12781954887218,-0.7575549183458645,0.01562583
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,600,MISSING,225,47.111111111111114,-2.0513288181333347,-0.84897243
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,600,NATIVE_STALLED,6,50.0,-0.4456625366666666,0.054449675
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,600,OPPOSITE_DIRECTION,237,53.164556962025316,1.7349308863291133,0.25006642
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,600,SAME_DIRECTION,187,51.8716577540107,4.258238233368981,0.66971517
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,60,600,STALE,131,42.74809160305343,0.014417729618320472,-0.68802354
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,60,MISSING,49,40.816326530612244,-0.6431499142857141,-0.35319573
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,60,NATIVE_STALLED,7,71.42857142857143,0.3837799385714286,0.54393182
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,60,OPPOSITE_DIRECTION,71,39.436619718309856,0.2574396792957746,-0.01562727
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,60,SAME_DIRECTION,42,45.23809523809524,0.9315505138095238,-0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,60,STALE,48,41.666666666666664,-0.1399531689583333,-0.0
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,180,MISSING,49,42.857142857142854,-1.3033095106122443,-2.02594126
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,180,NATIVE_STALLED,7,57.142857142857146,-1.0777923114285715,1.25888798
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,180,OPPOSITE_DIRECTION,71,52.11267605633803,0.3495727473239437,0.21820517
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,180,SAME_DIRECTION,42,64.28571428571429,2.380212326904762,0.65623201
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,180,STALE,47,38.297872340425535,-0.855567835319149,-0.84367222
10m,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,300,MISSING,49,48.97959183673469,-1.2067927330612243,-0.01534597
