source_dataset,direction_class,hypothesis,state,window_sec,horizon_sec,jst_hour,n,match_pct,flat_pct,signed_mean_bps,signed_median_bps
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,600,11,2,100.0,0.0,17.673341235000002,17.673341235000002
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,600,12,7,100.0,0.0,8.848768674285717,6.87030887
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,600,15,2,50.0,0.0,2.235779615,2.235779615
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,600,16,2,50.0,0.0,-0.14070954000000002,-0.14070954000000002
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,600,17,4,50.0,0.0,-7.2480084174999995,-7.13319002
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,600,20,1,100.0,0.0,1.98358467,1.98358467
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,600,21,2,0.0,0.0,-2.17070229,-2.17070229
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,600,22,2,100.0,0.0,1.340829775,1.340829775
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,180,600,23,1,100.0,0.0,4.45940615,4.45940615
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,0,2,100.0,0.0,0.5454283950000001,0.5454283950000001
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,1,3,100.0,0.0,1.6937965933333334,2.10439679
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,3,3,100.0,0.0,0.8108499333333334,1.12273698
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,4,7,71.42857142857143,0.0,0.736042292857143,1.23076348
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,5,2,100.0,0.0,2.250735295,2.250735295
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,6,8,25.0,0.0,-1.30942359625,-1.605819615
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,7,5,40.0,0.0,0.20575305400000002,-0.01558504
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,8,1,100.0,0.0,0.85963668,0.85963668
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,10,4,50.0,0.0,0.40873381,-0.54598517
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,12,3,100.0,0.0,2.1874515100000003,2.57648652
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,13,1,0.0,0.0,-0.94820651,-0.94820651
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,15,1,0.0,0.0,-1.29720335,-1.29720335
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,16,2,0.0,50.0,-0.05469485,-0.05469485
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,17,1,0.0,0.0,-3.56640075,-3.56640075
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,19,1,100.0,0.0,0.67210814,0.67210814
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,20,1,100.0,0.0,0.96832787,0.96832787
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,21,3,66.66666666666667,33.333333333333336,0.036439903333333336,0.01561612
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,60,23,1,0.0,0.0,-0.18712633,-0.18712633
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,0,1,0.0,0.0,-1.38718089,-1.38718089
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,1,3,100.0,0.0,1.9639901566666669,2.16650275
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,3,3,0.0,0.0,-1.2162654933333334,-0.92002058
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,4,7,85.71428571428571,0.0,4.921473304285714,5.40537172
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,5,2,100.0,0.0,1.946993915,1.946993915
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,6,8,25.0,0.0,-1.8906606350000001,-1.964497825
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,7,5,40.0,0.0,-0.09338301600000001,-0.01558504
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,8,1,0.0,0.0,-3.26968952,-3.26968952
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,10,4,25.0,0.0,-0.31187063999999975,-1.3532931750000001
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,12,3,100.0,0.0,1.79555705,1.92065658
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,13,1,0.0,0.0,-4.49633411,-4.49633411
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,15,1,0.0,0.0,-3.48525721,-3.48525721
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,16,2,0.0,0.0,-0.07813396,-0.07813396
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,17,1,100.0,0.0,0.01564211,0.01564211
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,19,1,100.0,0.0,2.75095424,2.75095424
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,20,1,100.0,0.0,0.21865468,0.21865468
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,21,3,33.333333333333336,33.333333333333336,0.24467087,0.0
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,180,23,1,0.0,0.0,-0.46781583,-0.46781583
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,0,1,0.0,0.0,-0.04675891,-0.04675891
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,1,3,66.66666666666667,0.0,0.020778249999999998,0.07793175
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,4,7,100.0,0.0,4.6987195985714285,4.95362596
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,5,2,50.0,0.0,0.26480201999999997,0.26480201999999997
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,6,8,12.5,0.0,-0.41886127875,-0.951097975
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,7,5,80.0,0.0,1.166423626,3.13525098
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,8,1,100.0,0.0,3.56135196,3.56135196
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,10,4,100.0,0.0,1.6658955925,1.8701992
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,12,3,100.0,0.0,5.458478993333333,4.48153203
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,13,1,0.0,0.0,-6.42333444,-6.42333444
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,15,1,0.0,0.0,-7.11117502,-7.11117502
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,16,2,50.0,0.0,0.62511476,0.62511476
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,17,1,100.0,0.0,3.33176912,3.33176912
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,19,1,100.0,0.0,2.92288888,2.92288888
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,20,1,100.0,0.0,2.43643787,2.43643787
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,21,3,33.333333333333336,0.0,-2.014460346666667,-2.5766555
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,300,23,1,100.0,0.0,3.00961517,3.00961517
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,0,1,100.0,0.0,0.04675891,0.04675891
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,1,3,0.0,0.0,-4.32796258,-4.02173608
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,4,7,0.0,0.0,-2.354233482857143,-2.57058195
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,5,2,0.0,0.0,-4.75841017,-4.75841017
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,6,8,37.5,0.0,0.09928268124999995,-2.042450225
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,7,5,60.0,0.0,0.9835416399999998,0.01558504
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,8,1,100.0,0.0,2.13374105,2.13374105
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,10,4,25.0,0.0,-3.5741773575,-2.874628935
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,12,3,100.0,0.0,10.28408203,7.35470936
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,15,1,100.0,0.0,0.60952929,0.60952929
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,16,2,50.0,0.0,-1.5938247099999998,-1.5938247099999998
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,17,1,100.0,0.0,4.14515877,4.14515877
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,19,1,100.0,0.0,4.36088768,4.36088768
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,20,1,100.0,0.0,1.60867372,1.60867372
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,21,3,0.0,0.0,-1.8531977566666669,-1.03066381
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,300,600,23,1,100.0,0.0,3.477431,3.477431
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,60,0,2,100.0,0.0,0.47507007,0.47507007
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,60,6,14,35.714285714285715,0.0,-1.3207932592857143,-1.7926802849999999
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,60,7,5,80.0,0.0,1.110289022,1.55978013
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,60,8,3,66.66666666666667,0.0,0.04680587,0.14032024
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,60,10,1,100.0,0.0,4.49439605,4.49439605
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,60,13,1,0.0,100.0,0.0,0.0
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,180,0,2,0.0,0.0,-1.323971405,-1.323971405
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,180,6,14,14.285714285714286,0.0,-3.358387234285715,-4.108482765
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,180,7,5,80.0,0.0,0.23105161999999999,0.29636701
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,180,8,3,100.0,0.0,0.77962255,0.91987714
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,180,10,1,100.0,0.0,6.28903336,6.28903336
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,180,13,1,100.0,0.0,1.68567473,1.68567473
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,300,0,2,0.0,0.0,-1.978165475,-1.978165475
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,300,6,14,35.714285714285715,0.0,-1.5076313935714285,-1.200571385
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,300,7,5,80.0,0.0,2.4207827660000003,3.13525098
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,300,8,3,100.0,0.0,0.51451798,0.42096138
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,300,10,1,100.0,0.0,2.40325344,2.40325344
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,300,13,1,100.0,0.0,2.87189028,2.87189028
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,600,0,2,0.0,0.0,-3.9018277450000003,-3.9018277450000003
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,600,6,14,21.428571428571427,0.0,-3.2970113049999994,-4.373422505
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,600,7,5,80.0,0.0,2.7672170100000004,2.94798445
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,600,8,3,66.66666666666667,0.0,-0.2857290499999999,1.02901671
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,600,10,1,0.0,0.0,-9.33211402,-9.33211402
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,900,600,13,1,100.0,0.0,4.46391642,4.46391642
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,60,4,1,0.0,0.0,-1.96331407,-1.96331407
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,60,6,18,22.22222222222222,5.555555555555555,-1.510499026111111,-2.24535123
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,60,8,6,66.66666666666667,0.0,-0.36362450166666666,0.27288785000000004
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,180,4,1,100.0,0.0,2.02564151,2.02564151
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,180,6,18,5.555555555555555,0.0,-3.5390979227777772,-3.975498365
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,180,8,6,33.333333333333336,0.0,-2.0969450600000004,-2.665846665
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,300,4,1,100.0,0.0,5.7497055,5.7497055
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,300,6,18,22.22222222222222,5.555555555555555,-2.09674738,-1.200571385
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,300,8,6,50.0,0.0,-0.7249304466666667,-0.015572734999999997
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,600,4,1,0.0,0.0,-1.88540479,-1.88540479
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,600,6,18,11.11111111111111,0.0,-4.160779695,-4.17105991
NEW_05M,ANALYSIS,TRAPPED_REVERSAL,SELL_TRAPPED,1800,600,8,6,33.333333333333336,0.0,-1.6317169016666666,-1.76952574
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,0,58,36.206896551724135,0.0,-0.71341228137931,-1.19573661
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,1,82,52.4390243902439,3.658536585365854,-0.23214621987804884,0.062380639999999994
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,2,155,58.064516129032256,1.935483870967742,0.10639425006451615,0.38560729
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,3,122,50.0,2.459016393442623,0.11053630393442643,0.007771215
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,4,90,45.55555555555556,4.444444444444445,0.10694716688888896,-0.0077091
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,5,120,46.666666666666664,7.5,0.2812399609166671,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,6,61,49.18032786885246,3.278688524590164,0.085264934590164,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,7,60,50.0,5.0,0.3027154351666666,0.06905855
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,8,53,30.18867924528302,15.09433962264151,-0.8775553709433959,-0.21491973
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,9,26,61.53846153846154,11.538461538461538,0.4139063173076925,0.5813439899999999
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,10,60,51.666666666666664,10.0,0.7723915189999998,0.08584306
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,11,43,48.83720930232558,4.651162790697675,1.267211158837209,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,12,63,57.142857142857146,6.349206349206349,0.6224391684126981,0.12281222
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,13,45,62.22222222222222,0.0,-0.1503295268888889,0.20281855
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,14,19,31.57894736842105,26.31578947368421,-0.07183486631578946,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,15,28,64.28571428571429,0.0,-0.26608013928571433,0.12500566
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,16,49,46.93877551020408,14.285714285714286,-0.271326121632653,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,17,33,45.45454545454545,9.090909090909092,-1.231413139090909,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,18,66,63.63636363636363,16.666666666666668,0.5776528139393936,0.30511449
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,19,67,43.28358208955224,20.895522388059703,0.17310766985074627,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,20,54,51.851851851851855,11.11111111111111,0.22537034962962962,0.01561424
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,21,100,42.0,7.0,-0.4607821809000002,-0.023416755
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,22,127,44.09448818897638,2.3622047244094486,-1.4388697644094488,-0.06235668
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,60,23,114,48.24561403508772,4.385964912280702,-0.0721281468421053,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,0,57,49.12280701754386,0.0,0.6689500908771929,-0.12468536
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,1,82,54.8780487804878,0.0,-0.394657792195122,0.187025765
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,2,150,56.666666666666664,0.0,0.7321008011333334,0.751890265
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,3,121,52.892561983471076,0.0,0.5654200247107436,0.32368545
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,4,89,48.31460674157304,0.0,0.2266464752808989,-0.07763372
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,5,120,50.0,1.6666666666666667,0.9665937401666663,0.295310775
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,6,61,52.459016393442624,0.0,0.15646604508196704,0.95248191
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,7,56,60.714285714285715,1.7857142857142858,1.454552136964286,1.281658705
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,8,53,22.641509433962263,0.0,-2.374988050566037,-2.19495161
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,9,26,57.69230769230769,0.0,0.48815615653846156,1.11688865
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,10,60,51.666666666666664,0.0,2.0215464236666674,0.131038625
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,11,42,50.0,2.380952380952381,1.5089448507142862,0.140511275
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,12,63,50.79365079365079,0.0,1.099237342380953,0.39041332
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,13,45,66.66666666666667,0.0,0.06708707111111134,0.40562255
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,14,19,36.8421052631579,0.0,-0.694180417894737,-0.43664717
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,15,28,53.57142857142857,0.0,0.18296807000000007,0.1249711
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,16,49,57.142857142857146,0.0,-0.5717098520408164,0.37509964
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,17,33,45.45454545454545,0.0,-1.106476933030303,-0.42213026
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,18,66,59.09090909090909,1.5151515151515151,1.2474730104545457,1.47783739
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,19,67,55.223880597014926,8.955223880597014,0.8571555170149253,0.46887161
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,20,51,31.372549019607842,5.882352941176471,-0.6579871103921568,-0.45279248
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,21,100,36.0,0.0,-2.1866361892,-0.74345295
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,22,125,41.6,0.8,-2.7458772085600027,-0.74878323
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,180,23,114,50.87719298245614,0.0,-0.7479646815789472,0.054840414999999997
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,0,55,56.36363636363637,0.0,1.4982977816363634,0.73317671
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,1,82,54.8780487804878,0.0,-0.11482141695121947,0.296061515
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,2,148,58.78378378378378,0.0,0.9157046624999992,1.01959347
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,3,116,55.172413793103445,0.0,0.9547191981896556,1.072416495
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,4,88,39.77272727272727,0.0,0.8292988429545456,-1.920939555
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,5,117,59.82905982905983,0.0,1.7002701686324782,1.32064085
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,6,61,52.459016393442624,1.639344262295082,0.4410263931147541,0.01559768
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,7,55,69.0909090909091,0.0,1.7999798229090915,1.2895738
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,8,53,35.84905660377358,0.0,-2.7445559762264153,-2.99225237
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,9,26,65.38461538461539,0.0,2.070186905384616,2.803961655
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,10,60,43.333333333333336,1.6666666666666667,0.7482418994999996,-0.659727685
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,11,42,40.476190476190474,0.0,0.9114961654761912,-0.507845195
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,12,63,53.96825396825397,0.0,2.878228365079365,1.43750674
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,13,45,51.111111111111114,6.666666666666667,0.17584533022222215,0.01560114
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,14,19,26.31578947368421,0.0,-1.1424434115789475,-1.09361501
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,15,28,64.28571428571429,0.0,-0.37212535857142826,0.21098556000000002
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,16,49,51.02040816326531,0.0,-0.8679232322448979,0.32821218
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,17,33,48.484848484848484,3.0303030303030303,-0.522287433030303,0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,18,66,72.72727272727273,0.0,2.247477094242425,1.99325576
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,19,67,65.67164179104478,0.0,1.2254775061194028,1.2502227
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,20,51,47.05882352941177,0.0,-0.6602551331372549,-0.43717895
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,21,94,39.361702127659576,0.0,-3.0852634359574505,-1.7335651
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,22,120,44.166666666666664,0.0,-5.0556470236666655,-0.748783815
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,BUY_STALLED,30,300,23,114,60.526315789473685,0.0,-0.009924659649122765,0.82639345
