source_dataset,sample_scope,direction_class,hypothesis,state,window_sec,horizon_sec,n,match_n,mismatch_n,flat_n,match_pct,flat_pct,raw_mean_bps,raw_p05_bps,raw_p25_bps,raw_median_bps,raw_p75_bps,raw_p95_bps,signed_mean_bps,signed_p05_bps,signed_p25_bps,signed_median_bps,signed_p75_bps,signed_p95_bps
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,300,1674,860,802,12,51.37395459976105,0.7168458781362007,-0.0032331851194742404,-9.042546072499999,-2.730197585,0.084907715,2.9573831925,7.945677951499996,-0.0032331851194742404,-9.042546072499999,-2.730197585,0.084907715,2.9573831925,7.945677951499996
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,600,1592,865,718,9,54.334170854271356,0.5653266331658291,0.4871836526758797,-12.156175694499998,-2.97587812,0.55372392,4.0154055025,13.884791976499994,0.4871836526758797,-12.156175694499998,-2.97587812,0.55372392,4.0154055025,13.884791976499994
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,60,852,378,393,81,44.36619718309859,9.507042253521126,-0.05180927384976533,-3.327891787,-1.0939319075,0.0,0.983371465,3.4450184899999945,-0.05180927384976533,-3.327891787,-1.0939319075,0.0,0.983371465,3.4450184899999945
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,180,831,402,415,14,48.375451263537904,1.6847172081829123,-0.013877653381468064,-6.201492334999999,-2.033454275,0.0,2.0617504799999997,6.2852669,-0.013877653381468064,-6.201492334999999,-2.033454275,0.0,2.0617504799999997,6.2852669
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,300,818,405,409,4,49.511002444987774,0.4889975550122249,0.04061889430317848,-7.47429891,-2.7272780825000003,-0.007800555,2.745557915,7.9853623455,0.04061889430317848,-7.47429891,-2.7272780825000003,-0.007800555,2.745557915,7.9853623455
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,600,771,435,333,3,56.42023346303502,0.38910505836575876,0.6072392615953303,-11.20262618,-2.840013495,0.93736379,4.02144246,12.450044105,0.6072392615953303,-11.20262618,-2.840013495,0.93736379,4.02144246,12.450044105
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,60,272,139,104,29,51.10294117647059,10.661764705882353,0.30858831202205894,-3.393048319,-0.6943549925,0.015584575,1.1909823225,4.123783780499999,0.30858831202205894,-3.393048319,-0.6943549925,0.015584575,1.1909823225,4.123783780499999
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,180,270,137,132,1,50.74074074074074,0.37037037037037035,0.16097700496296286,-5.8238394015,-2.2216557349999997,0.08553886000000001,2.3364147775,5.693210819999997,0.16097700496296286,-5.8238394015,-2.2216557349999997,0.08553886000000001,2.3364147775,5.693210819999997
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,300,266,157,109,0,59.02255639097744,0.0,0.7057233501503757,-6.151660965,-1.7426110725,0.7411746050000001,3.5232639925,7.231287255,0.7057233501503757,-6.151660965,-1.7426110725,0.7411746050000001,3.5232639925,7.231287255
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,600,253,147,105,1,58.10276679841897,0.3952569169960474,1.0245006906324112,-10.8085796,-1.79243592,0.70163512,4.07372665,12.80774353599999,1.0245006906324112,-10.8085796,-1.79243592,0.70163512,4.07372665,12.80774353599999
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,300,60,163,79,76,8,48.466257668711656,4.9079754601226995,-0.001983609570552085,-2.8798086179999998,-1.2227914599999998,0.0,1.00068183,2.7795600220000023,-0.001983609570552085,-2.8798086179999998,-1.2227914599999998,0.0,1.00068183,2.7795600220000023
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,300,180,158,77,77,4,48.734177215189874,2.5316455696202533,0.28067565253164567,-4.7804448745,-2.100555195,0.0,2.3121983575,6.1725755405000005,0.28067565253164567,-4.7804448745,-2.100555195,0.0,2.3121983575,6.1725755405000005
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,300,300,156,88,66,2,56.41025641025641,1.2820512820512822,0.8507680653205125,-4.0331491999999995,-1.4367629875,0.218527425,2.925620265,6.32996184,0.8507680653205125,-4.0331491999999995,-1.4367629875,0.218527425,2.925620265,6.32996184
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,300,600,148,77,70,1,52.027027027027025,0.6756756756756757,1.0861886216216219,-4.7673770995,-2.4070880925,0.24081814,3.324288125,10.749066143500007,1.0861886216216219,-4.7673770995,-2.4070880925,0.24081814,3.324288125,10.749066143500007
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,60,47,22,23,2,46.808510638297875,4.25531914893617,-0.31824655510638306,-2.9379489149999998,-1.68357885,0.0,0.694003705,2.1385856939999996,-0.31824655510638306,-2.9379489149999998,-1.68357885,0.0,0.694003705,2.1385856939999996
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,180,46,18,27,1,39.130434782608695,2.1739130434782608,-1.2862760804347833,-7.385095507500001,-3.1452507350000003,-0.5539852249999999,0.8266269875,2.561365135,-1.2862760804347833,-7.385095507500001,-3.1452507350000003,-0.5539852249999999,0.8266269875,2.561365135
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,300,46,25,20,1,54.34782608695652,2.1739130434782608,-0.02952887086956521,-6.141962735,-1.6683599249999999,0.46773925,2.086624975,4.4022452925,-0.02952887086956521,-6.141962735,-1.6683599249999999,0.46773925,2.086624975,4.4022452925
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,600,46,26,20,0,56.52173913043478,0.0,-0.07686556217391298,-6.263752275,-2.8846485950000003,0.60022921,2.9952287125,5.63241655,-0.07686556217391298,-6.263752275,-2.8846485950000003,0.60022921,2.9952287125,5.63241655
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,1800,60,42,13,28,1,30.952380952380953,2.380952380952381,-0.36927669119047624,-2.5557374605,-1.345020285,-0.16370043,0.1754046775,2.2752506579999987,-0.36927669119047624,-2.5557374605,-1.345020285,-0.16370043,0.1754046775,2.2752506579999987
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,1800,180,42,9,33,0,21.428571428571427,0.0,-1.4839310426190475,-5.2785587304999995,-2.9660257625,-2.33933357,-0.30399646,3.3172585414999984,-1.4839310426190475,-5.2785587304999995,-2.9660257625,-2.33933357,-0.30399646,3.3172585414999984
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,1800,300,42,21,21,0,50.0,0.0,-0.2157664469047618,-4.753502021,-3.07959859,-0.046772879999999996,1.5868947775,4.274373111999997,-0.2157664469047618,-4.753502021,-3.07959859,-0.046772879999999996,1.5868947775,4.274373111999997
NEW_05M,ALL_QUALITY_VALID,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,1800,600,42,12,30,0,28.571428571428573,0.0,-2.2131149380952384,-8.161498545,-3.5009059675,-1.255254605,0.44445447749999994,2.1698656124999975,-2.2131149380952384,-8.161498545,-3.5009059675,-1.255254605,0.44445447749999994,2.1698656124999975
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,60,936,507,411,18,54.166666666666664,1.9230769230769231,0.3133554069230764,-6.1185219775,-1.853817495,0.30845356,2.3754010225,7.636435067500001,0.3133554069230764,-6.1185219775,-1.853817495,0.30845356,2.3754010225,7.636435067500001
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,180,910,466,443,1,51.20879120879121,0.10989010989010989,-0.0012274645714290765,-11.29163663,-4.03517827,0.07810781,4.152094225,11.276338737499998,-0.0012274645714290765,-11.29163663,-4.03517827,0.07810781,4.152094225,11.276338737499998
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,300,889,446,441,2,50.168728908886386,0.2249718785151856,-0.1702436124971886,-14.792526826,-4.65201971,0.03076294,5.45417113,14.656229085999993,-0.1702436124971886,-14.792526826,-4.65201971,0.03076294,5.45417113,14.656229085999993
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,600,854,443,411,0,51.87353629976581,0.0,-0.3346072576463708,-22.784547944,-5.753807299999999,0.42998303,7.389971300000001,22.73574644549999,-0.3346072576463708,-22.784547944,-5.753807299999999,0.42998303,7.389971300000001,22.73574644549999
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,60,60,756,412,325,19,54.4973544973545,2.513227513227513,0.39892826751322796,-5.332480905000001,-1.704626825,0.30160643,2.1338212700000003,7.23119198,0.39892826751322796,-5.332480905000001,-1.704626825,0.30160643,2.1338212700000003,7.23119198
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,60,180,739,374,363,2,50.60893098782138,0.2706359945872801,0.43315646311231387,-9.05959167,-2.79812502,0.07707034,3.829500045,11.184994512000001,0.43315646311231387,-9.05959167,-2.79812502,0.07707034,3.829500045,11.184994512000001
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,60,300,724,364,358,2,50.27624309392265,0.27624309392265195,0.34387903578729373,-10.940415287,-3.9906748175000004,0.09277644,4.5272852125,12.8626472335,0.34387903578729373,-10.940415287,-3.9906748175000004,0.09277644,4.5272852125,12.8626472335
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,60,600,699,348,351,0,49.78540772532189,0.0,0.3599621704005728,-16.723831822,-4.99539081,-0.01567401,5.943531275,22.289119613000004,0.3599621704005728,-16.723831822,-4.99539081,-0.01567401,5.943531275,22.289119613000004
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,180,60,390,209,167,14,53.58974358974359,3.58974358974359,0.22020681841025644,-5.388103319499999,-1.4902433099999999,0.20219957,1.78236449,5.525162754999982,0.22020681841025644,-5.388103319499999,-1.4902433099999999,0.20219957,1.78236449,5.525162754999982
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,180,180,384,202,181,1,52.604166666666664,0.2604166666666667,0.14013202619791656,-9.967801443499997,-2.6373395925,0.38801612,3.3497006974999994,9.197535548999987,0.14013202619791656,-9.967801443499997,-2.6373395925,0.38801612,3.3497006974999994,9.197535548999987
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,180,300,376,182,194,0,48.40425531914894,0.0,-0.29345415837765937,-11.75359894,-3.72476916,-0.17163593,3.5092454474999997,11.6303122325,-0.29345415837765937,-11.75359894,-3.72476916,-0.17163593,3.5092454474999997,11.6303122325
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,180,600,366,190,176,0,51.91256830601093,0.0,-0.36684677106557423,-19.8626948525,-4.7516329625000004,0.233947335,4.5951406325,22.65868157,-0.36684677106557423,-19.8626948525,-4.7516329625000004,0.233947335,4.5951406325,22.65868157
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,300,60,285,131,146,8,45.96491228070175,2.807017543859649,0.04098244849122795,-4.996646958,-1.44703614,-0.01558846,1.24696636,4.999439944000001,0.04098244849122795,-4.996646958,-1.44703614,-0.01558846,1.24696636,4.999439944000001
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,300,180,283,145,138,0,51.236749116607776,0.0,0.1785277774204947,-9.708883171999997,-1.7101041700000001,0.1717293,2.8193022450000003,8.911530947999998,0.1785277774204947,-9.708883171999997,-1.7101041700000001,0.1717293,2.8193022450000003,8.911530947999998
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,300,300,277,135,137,5,48.73646209386282,1.8050541516245486,-0.2815725225270759,-10.70802831,-3.28471747,0.0,2.41982193,10.653409469999996,-0.2815725225270759,-10.70802831,-3.28471747,0.0,2.41982193,10.653409469999996
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,300,600,272,134,138,0,49.26470588235294,0.0,-0.6105763113235295,-17.208109491499997,-4.8187725,-0.25777443,3.5939652,16.936018610999998,-0.6105763113235295,-17.208109491499997,-4.8187725,-0.25777443,3.5939652,16.936018610999998
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,900,60,88,32,48,8,36.36363636363637,9.090909090909092,-0.49214053715909073,-4.366919489,-1.518142175,-0.015627075,0.753079705,3.244179746499991,-0.49214053715909073,-4.366919489,-1.518142175,-0.015627075,0.753079705,3.244179746499991
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,900,180,85,38,45,2,44.705882352941174,2.3529411764705883,0.0954234558823528,-5.084480874,-1.5650821,-0.32812397,1.83928972,6.9259793059999994,0.0954234558823528,-5.084480874,-1.5650821,-0.32812397,1.83928972,6.9259793059999994
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,900,300,85,53,32,0,62.35294117647059,0.0,1.1091816909411765,-8.21895379,-1.35608226,0.71696878,2.70765609,10.583149209999998,1.1091816909411765,-8.21895379,-1.35608226,0.71696878,2.70765609,10.583149209999998
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,900,600,81,41,40,0,50.617283950617285,0.0,0.584096038271605,-10.6522628,-3.81616966,0.03115624,4.39539813,15.32256698,0.584096038271605,-10.6522628,-3.81616966,0.03115624,4.39539813,15.32256698
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,1800,60,33,13,16,4,39.39393939393939,12.121212121212121,0.13004032606060603,-2.218628168,-0.92311688,0.0,0.35331889,3.3135530919999967,0.13004032606060603,-2.218628168,-0.92311688,0.0,0.35331889,3.3135530919999967
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,1800,180,32,12,19,1,37.5,3.125,-0.52908727875,-4.394784718,-2.7413273375,-0.758566335,0.7336080925,2.2463100085,-0.52908727875,-4.394784718,-2.7413273375,-0.758566335,0.7336080925,2.2463100085
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,1800,300,32,15,17,0,46.875,0.0,-0.7835533412499999,-7.698019725,-2.8238691200000003,-0.34351015,1.413922775,2.9101695375,-0.7835533412499999,-7.698019725,-2.8238691200000003,-0.34351015,1.413922775,2.9101695375
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,1800,600,30,16,14,0,53.333333333333336,0.0,-0.0939308496666665,-5.570907291499999,-3.0469328325000005,0.522602565,3.0692714125,3.7338754565,-0.0939308496666665,-5.570907291499999,-3.0469328325000005,0.522602565,3.0692714125,3.7338754565
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,30,60,187,88,99,0,47.05882352941177,0.0,0.6456115640106953,-7.84873428,-2.2570842,0.43044607,2.79711683,9.564761893999997,-0.6456115640106953,-9.564761894,-2.79711683,-0.43044607,2.2570842,7.848734279999996
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,30,180,181,69,111,1,38.12154696132597,0.5524861878453039,1.6094546516022095,-11.71260316,-2.34471652,1.43758115,4.9166869,16.12137716,-1.6094546516022095,-16.12137716,-4.9166869,-1.43758115,2.34471652,11.71260316
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,30,300,176,71,105,0,40.34090909090909,0.0,1.9154722646590907,-16.26811401,-3.093078105,1.7588796,7.818953405,18.7149596625,-1.9154722646590907,-18.7149596625,-7.818953405,-1.7588796,3.093078105,16.26811401
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,30,600,160,82,77,1,51.25,0.625,-1.9230404819375007,-46.041306947,-7.421009805,-0.257043285,6.71838598,28.661003126999997,1.9230404819375007,-28.661003127,-6.71838598,0.257043285,7.421009805,46.041306946999995
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,60,60,124,64,60,0,51.61290322580645,0.0,-0.8086851493548386,-8.630988529000001,-3.2273778475,-0.15503674,2.2085031975,4.6131063475,0.8086851493548386,-4.6131063475,-2.2085031975,0.15503674,3.2273778475,8.630988529
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,60,180,121,62,59,0,51.239669421487605,0.0,-1.2792692313223137,-15.34888418,-7.15778756,-0.80303423,3.57959294,14.24949282,1.2792692313223137,-14.24949282,-3.57959294,0.80303423,7.15778756,15.34888418
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,60,300,115,61,54,0,53.04347826086956,0.0,-1.7493266398260878,-32.689519937,-6.250970365000001,-0.63926457,5.3929798,17.779596242999997,1.7493266398260878,-17.779596243,-5.3929798,0.63926457,6.250970365000001,32.689519937
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,60,600,106,58,47,1,54.716981132075475,0.9433962264150944,-4.321970620377358,-50.8793673725,-11.815227782500001,-0.5313571,3.9168685425,26.2702610975,4.321970620377358,-26.2702610975,-3.9168685425,0.5313571,11.815227782500001,50.8793673725
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,180,60,63,28,34,1,44.44444444444444,1.5873015873015872,-0.23154075317460324,-7.3139540830000005,-1.8404603,0.19988653,2.03264607,2.8060876710000002,0.23154075317460324,-2.8060876710000002,-2.03264607,-0.19988653,1.8404603,7.313954083
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,180,180,59,29,30,0,49.152542372881356,0.0,-0.7411161903389826,-12.357895547,-2.578588075,0.03112748,2.839078055,5.875707478999998,0.7411161903389826,-5.875707479,-2.839078055,-0.03112748,2.578588075,12.357895546999996
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,180,300,57,29,28,0,50.87719298245614,0.0,-1.280776331754386,-13.561542236,-2.97819284,-0.26110503,2.05248133,7.377867641999973,1.280776331754386,-7.377867641999998,-2.05248133,0.26110503,2.97819284,13.561542235999987
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,180,600,54,27,27,0,50.0,0.0,-2.071253798703704,-20.632967818,-6.6813146,-0.358470155,4.14879086,15.658390742499996,2.071253798703704,-15.6583907425,-4.14879086,0.358470155,6.6813146,20.632967817999997
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,300,60,53,30,22,1,56.60377358490566,1.8867924528301887,-1.065384749056604,-8.576542558,-2.48705565,-0.85779344,1.22891263,3.475814356,1.065384749056604,-3.475814356,-1.22891263,0.85779344,2.48705565,8.576542558
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,300,180,50,28,22,0,56.0,0.0,-2.1188639859999996,-18.440123215499995,-2.748153525,-0.70011819,1.9737190000000002,4.805073921,2.1188639859999996,-4.805073921,-1.9737190000000002,0.70011819,2.748153525,18.44012321549994
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,300,300,47,27,20,0,57.4468085106383,0.0,-3.896212198510638,-35.20870333799999,-3.991641545,-1.90520214,2.17094784,6.787615722999999,3.896212198510638,-6.787615723,-2.17094784,1.90520214,3.991641545,35.20870333799988
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,300,600,44,18,26,0,40.90909090909091,0.0,-2.7545306120454556,-29.7113036505,-4.9588621325,1.5354227200000001,4.346825304999999,6.809736260000001,2.7545306120454556,-6.80973626,-4.346825304999999,-1.5354227200000001,4.9588621325,29.711303650500017
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,900,60,3,0,3,0,0.0,0.0,2.2736890866666664,1.1643726060000001,1.4980328699999998,1.9151082,2.8700548599999998,3.6340121879999994,-2.2736890866666664,-3.634012188,-2.8700548599999998,-1.9151082,-1.4980328699999998,-1.1643726060000001
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,900,180,3,0,3,0,0.0,0.0,7.75131435,4.234852513,4.816939005,5.54454712,9.58230608,12.812513247999998,-7.75131435,-12.812513248,-9.58230608,-5.54454712,-4.816939005,-4.234852513
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,900,300,3,0,3,0,0.0,0.0,12.068254556666666,4.321195746,9.29133969,15.50401962,16.563051955,17.410277823,-12.068254556666666,-17.410277823,-16.563051955,-15.50401962,-9.29133969,-4.321195746000001
NEW_05M,PRIMARY_CLEAN,ANALYSIS,TRAPPED_REVERSAL,BUY_TRAPPED,900,600,3,0,3,0,0.0,0.0,23.18501476333333,6.846650375,16.756415675,29.1436223,32.59291762,35.352353875999995,-23.18501476333333,-35.352353876,-32.59291762,-29.1436223,-16.756415675,-6.846650375000003
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,30,60,806,441,352,13,54.71464019851117,1.6129032258064515,-0.39101565204714595,-6.49232515,-2.1972540824999998,-0.232274945,1.6832235599999998,5.3830439975,0.39101565204714595,-5.3830439975,-1.6832235599999998,0.232274945,2.1972540824999998,6.49232515
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,30,180,776,433,342,1,55.79896907216495,0.12886597938144329,-1.1359275985438153,-15.722174782500002,-4.1236525425,-0.563716375,2.6677297049999997,9.0214281325,1.1359275985438153,-9.0214281325,-2.6677297049999997,0.563716375,4.1236525425,15.722174782500002
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,30,300,749,413,335,1,55.14018691588785,0.13351134846461948,-1.3878628142723632,-17.544813178,-5.70986517,-0.93626923,3.43080457,15.048702226000005,1.3878628142723632,-15.048702226000001,-3.43080457,0.93626923,5.70986517,17.544813178000002
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,30,600,714,375,338,1,52.52100840336134,0.1400560224089636,-1.0771861640616258,-20.511266732000003,-7.270380575,-0.5292357000000001,5.61993249,19.699401556000005,1.0771861640616258,-19.699401556,-5.61993249,0.5292357000000001,7.270380575,20.511266732000003
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,60,60,624,324,285,15,51.92307692307692,2.4038461538461537,-0.1189776052884616,-5.4707310865,-1.7011539975,-0.02314104,1.6846592724999998,5.2561221510000005,0.1189776052884616,-5.256122151,-1.6846592724999998,0.02314104,1.7011539975,5.4707310865000025
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,60,180,601,309,288,4,51.41430948419301,0.6655574043261231,-0.11287038763727118,-11.43023336,-2.80502286,-0.12334829,2.84040748,9.56427836,0.11287038763727118,-9.56427836,-2.84040748,0.12334829,2.80502286,11.43023336
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,60,300,588,302,283,3,51.36054421768708,0.5102040816326531,-0.6355291662585025,-14.862452852499999,-4.3008591224999995,-0.23214591,3.74243473,13.224185413499999,0.6355291662585025,-13.224185413499999,-3.74243473,0.23214591,4.3008591224999995,14.862452852499999
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,60,600,568,277,290,1,48.767605633802816,0.176056338028169,-0.16131313197183142,-18.709969232,-4.9312038075,0.3225776,5.5485743775000005,17.565745763499997,0.16131313197183142,-17.5657457635,-5.5485743775000005,-0.3225776,4.9312038075,18.709969231999988
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,180,60,357,177,157,23,49.57983193277311,6.442577030812325,-0.017700898123249324,-4.1309181399999995,-1.26966839,0.0,1.17057456,4.8616705,0.017700898123249324,-4.8616705,-1.17057456,-0.0,1.26966839,4.130918139999999
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,180,180,345,165,173,7,47.82608695652174,2.028985507246377,0.3102699227826086,-6.116186234,-2.4042879,0.01561941,2.79068317,7.555279864000006,-0.3102699227826086,-7.555279864,-2.79068317,-0.01561941,2.4042879,6.116186234000001
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,180,300,334,160,173,1,47.90419161676647,0.2994011976047904,0.04469431443113788,-8.870754046999998,-3.6270969575,0.07675370000000001,3.0583346675000005,9.624678907999968,-0.04469431443113788,-9.624678907999998,-3.0583346675000005,-0.07675370000000001,3.6270969575,8.870754046999998
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,180,600,309,142,166,1,45.954692556634306,0.32362459546925565,0.6423962164724922,-12.55024997,-2.99811088,0.52822755,3.96097658,15.595632625999999,-0.6423962164724922,-15.595632626,-3.96097658,-0.52822755,2.99811088,12.55024997
NEW_05M,PRIMARY_CLEAN,ANALYSIS,EFFECTIVE_CONTINUATION,SELL_EFFECTIVE,300,60,269,139,113,17,51.6728624535316,6.319702602230484,-0.0361488322304833,-4.097840508,-1.30515646,-0.01562649,1.0157159,4.205326513999999,0.0361488322304833,-4.205326513999999,-1.0157159,0.01562649,1.30515646,4.097840507999999
