source_dataset,direction_class,hypothesis,state,window_sec,horizon_sec,oi_context,n,match_pct,signed_mean_bps,signed_median_bps
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,600,BUILDING,89,61.79775280898876,3.989616939887641,1.84346484
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,600,STALE,3,66.66666666666667,-6.582358946666667,5.68028847
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,180,600,UNWINDING,110,43.63636363636363,-0.36762239018181786,-0.6976285900000001
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,60,BUILDING,67,49.25373134328358,0.34817267104477606,-0.0
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,60,STALE,2,50.0,1.05666582,1.05666582
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,60,UNWINDING,72,47.22222222222222,0.06211481222222232,-0.01558414
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,180,BUILDING,65,52.30769230769231,0.731773574,0.1535603
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,180,STALE,2,50.0,-3.073270465,-3.073270465
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,180,UNWINDING,71,46.478873239436616,-0.6384931366197183,-0.0
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,300,BUILDING,61,63.9344262295082,2.025190075081967,1.67412722
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,300,STALE,2,50.0,-3.58795641,-3.58795641
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,300,UNWINDING,70,41.42857142857143,-0.5719135294285714,-0.51452191
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,600,BUILDING,56,66.07142857142857,3.5496224319642864,1.93131587
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,600,STALE,2,50.0,-11.410618265,-11.410618265
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,300,600,UNWINDING,68,30.88235294117647,-1.6482234573529406,-1.26419488
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,60,BUILDING,8,12.5,-1.14107632875,-0.854537745
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,60,UNWINDING,5,20.0,-0.99536999,-1.75277431
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,180,BUILDING,8,0.0,-4.8209709525,-2.0070943349999997
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,180,UNWINDING,5,0.0,-3.3723161420000003,-3.67781697
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,300,BUILDING,8,0.0,-5.9843116612500005,-1.74563407
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,300,UNWINDING,5,0.0,-2.57533767,-2.14408904
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,600,BUILDING,6,0.0,-14.864672145,-4.474961305
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,BUY_STALLED,900,600,UNWINDING,5,0.0,-6.229162718,-5.30544661
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,60,BUILDING,808,40.71782178217822,-0.12940682665841582,-0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,60,STALE,20,35.0,0.0743338939999998,-2.381028815
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,60,UNCHANGED,5,60.0,-1.116300314,0.015623
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,60,UNWINDING,908,49.44933920704846,0.19368694039647547,-0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,180,BUILDING,794,46.095717884130984,-0.17971763260705284,-0.030921505
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,180,STALE,19,36.8421052631579,-0.07878061263157816,-2.35185287
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,180,UNCHANGED,5,80.0,0.2041087759999999,1.12485588
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,180,UNWINDING,885,51.9774011299435,0.2742130872768362,0.07823453
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,300,BUILDING,782,44.8849104859335,-0.10638081234015338,-0.364191385
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,300,STALE,19,31.57894736842105,-2.234366500526316,-3.63113234
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,300,UNCHANGED,5,80.0,-0.3384740759999999,1.10923288
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,300,UNWINDING,868,50.806451612903224,0.15293488597926272,0.04681766
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,600,BUILDING,743,44.279946164199195,-0.27881599422611,-0.59240783
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,600,STALE,19,5.2631578947368425,-10.795031211052633,-11.24411261
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,600,UNCHANGED,5,80.0,1.6792786239999997,3.31207564
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,30,600,UNWINDING,825,46.54545454545455,-0.45057805025454556,-0.4375629
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,60,BUILDING,412,40.53398058252427,-0.11066948817961161,-0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,60,STALE,7,28.571428571428573,0.08728501285714303,-1.53825328
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,60,UNWINDING,433,51.73210161662818,0.20583449274826793,0.01560537
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,180,BUILDING,407,50.122850122850124,-0.011725654570024533,0.01529595
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,180,STALE,6,16.666666666666668,-4.619710136666666,-7.700667535
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,180,UNWINDING,418,50.239234449760765,0.10531801959330114,0.01559918
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,300,BUILDING,401,48.87780548628429,-0.12264097009975077,-0.0156157
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,300,STALE,6,16.666666666666668,-5.6706385,-7.60847467
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,300,UNWINDING,411,51.58150851581509,0.1215975777858881,0.15621022
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,600,BUILDING,373,44.23592493297587,-0.5151472439946378,-0.89049143
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,600,STALE,6,0.0,-18.020911885,-21.145924700000002
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,60,600,UNWINDING,392,42.857142857142854,-0.4283318300255102,-0.640146855
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,60,BUILDING,126,34.12698412698413,-0.27107718865079367,-0.0156213
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,60,STALE,1,0.0,-0.09358257,-0.09358257
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,60,UNWINDING,145,42.06896551724138,-0.34266698296551723,-0.0
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,180,BUILDING,125,49.6,-0.18975228016000006,-0.03125278
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,180,STALE,1,100.0,1.43493282,1.43493282
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,180,UNWINDING,144,47.916666666666664,-0.14708117458333358,-0.14759299
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,300,BUILDING,125,40.8,-0.86512074384,-0.6836332
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,300,STALE,1,0.0,-2.15239922,-2.15239922
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,300,UNWINDING,140,41.42857142857143,-0.5530708495714285,-0.7411746050000001
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,600,BUILDING,113,38.05309734513274,-1.4271941214159292,-1.73070267
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,600,STALE,1,100.0,0.79545189,0.79545189
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,180,600,UNWINDING,139,43.884892086330936,-0.7102243949640289,-0.34358948
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,60,BUILDING,84,40.476190476190474,-0.3599592921428571,-0.069688535
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,60,UNWINDING,79,53.164556962025316,0.38683428987341784,0.03121152
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,180,BUILDING,80,40.0,-1.056579541625,-0.70956386
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,180,UNWINDING,78,57.69230769230769,0.5151232080769231,0.31189132
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,300,BUILDING,79,35.44303797468354,-1.413487981898734,-1.66922155
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,300,UNWINDING,77,49.35064935064935,-0.2734320470129868,-0.03118417
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,600,BUILDING,71,39.436619718309856,-1.735770834507042,-0.67176479
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,300,600,UNWINDING,77,54.54545454545455,-0.4872232045454546,0.35919428
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,60,BUILDING,24,41.666666666666664,0.15562645208333334,-0.015589195
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,60,STALE,1,0.0,-2.10612696,-2.10612696
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,60,UNWINDING,22,59.09090909090909,0.6058490999999999,0.537968145
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,180,BUILDING,24,54.166666666666664,0.46598720125,0.241763655
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,180,STALE,1,0.0,-1.70050251,-1.70050251
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,180,UNWINDING,21,66.66666666666667,2.3659766371428574,2.15210048
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,300,BUILDING,24,41.666666666666664,-0.18973867416666668,-0.5858981
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,300,STALE,1,0.0,-2.09052602,-2.09052602
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,300,UNWINDING,21,47.61904761904762,0.38107534571428575,-0.21830656
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,600,BUILDING,24,20.833333333333332,-1.4887884987500002,-1.9570738150000002
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,600,STALE,1,0.0,-3.27619749,-3.27619749
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,900,600,UNWINDING,21,71.42857142857143,2.0258541580952376,2.43023209
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,60,BUILDING,5,80.0,0.929127952,1.38755503
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,60,UNWINDING,37,64.86486486486487,0.2936211154054054,0.14029203
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,180,BUILDING,5,60.0,0.5431906400000001,0.77958607
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,180,UNWINDING,37,81.08108108108108,1.6110581240540542,2.35478685
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,300,BUILDING,5,40.0,-0.6690527459999999,-0.51452681
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,300,UNWINDING,37,51.351351351351354,0.3353366081081082,0.32751602
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,600,BUILDING,5,60.0,4.599876758,1.60582212
NEW_05M,ENTRY_PROBE,STALLED_PRESSURE_PROBE,SELL_STALLED,1800,600,UNWINDING,37,72.97297297297297,1.890579557027027,1.24720159
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,60,BUILDING,808,48.76237623762376,0.12940682665841582,0.0
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,60,STALE,20,65.0,-0.0743338939999998,2.381028815
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,60,UNCHANGED,5,40.0,1.116300314,-0.015623
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,60,UNWINDING,908,39.31718061674009,-0.19368694039647547,0.0
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,180,BUILDING,794,51.385390428211586,0.17971763260705284,0.030921505
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,180,STALE,19,63.1578947368421,0.07878061263157816,2.35185287
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,180,UNCHANGED,5,20.0,-0.2041087759999999,-1.12485588
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,180,UNWINDING,885,45.76271186440678,-0.2742130872768362,-0.07823453
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,300,BUILDING,782,54.092071611253196,0.10638081234015338,0.364191385
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,300,STALE,19,68.42105263157895,2.234366500526316,3.63113234
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,300,UNCHANGED,5,20.0,0.3384740759999999,-1.10923288
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,300,UNWINDING,868,48.73271889400922,-0.15293488597926272,-0.04681766
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,600,BUILDING,743,54.91251682368775,0.27881599422611,0.59240783
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,600,STALE,19,94.73684210526316,10.795031211052633,11.24411261
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,600,UNCHANGED,5,20.0,-1.6792786239999997,-3.31207564
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,30,600,UNWINDING,825,53.09090909090909,0.45057805025454556,0.4375629
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,60,BUILDING,412,49.271844660194176,0.11066948817961161,0.0
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,60,STALE,7,71.42857142857143,-0.08728501285714303,1.53825328
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,60,UNWINDING,433,39.260969976905315,-0.20583449274826793,-0.01560537
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,180,BUILDING,407,47.42014742014742,0.011725654570024533,-0.01529595
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,180,STALE,6,83.33333333333333,4.619710136666666,7.700667535
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,180,UNWINDING,418,48.803827751196174,-0.10531801959330114,-0.01559918
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,300,BUILDING,401,50.87281795511222,0.12264097009975077,0.0156157
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,300,STALE,6,83.33333333333333,5.6706385,7.60847467
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,300,UNWINDING,411,47.688564476885645,-0.1215975777858881,-0.15621022
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,600,BUILDING,373,55.76407506702413,0.5151472439946378,0.89049143
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,600,STALE,6,100.0,18.020911885,21.145924700000002
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,60,600,UNWINDING,392,56.37755102040816,0.4283318300255102,0.640146855
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,60,BUILDING,126,53.17460317460318,0.27107718865079367,0.0156213
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,60,STALE,1,100.0,0.09358257,0.09358257
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,60,UNWINDING,145,48.96551724137931,0.34266698296551723,0.0
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,180,BUILDING,125,50.4,0.18975228016000006,0.03125278
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,180,STALE,1,0.0,-1.43493282,-1.43493282
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,180,UNWINDING,144,51.388888888888886,0.14708117458333358,0.14759299
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,300,BUILDING,125,59.2,0.86512074384,0.6836332
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,300,STALE,1,100.0,2.15239922,2.15239922
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,300,UNWINDING,140,58.57142857142857,0.5530708495714285,0.7411746050000001
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,600,BUILDING,113,61.94690265486726,1.4271941214159292,1.73070267
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,600,STALE,1,0.0,-0.79545189,-0.79545189
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,180,600,UNWINDING,139,55.39568345323741,0.7102243949640289,0.34358948
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,300,60,BUILDING,84,53.57142857142857,0.3599592921428571,0.069688535
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,300,60,UNWINDING,79,43.037974683544306,-0.38683428987341784,-0.03121152
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,300,180,BUILDING,80,56.25,1.056579541625,0.70956386
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,300,180,UNWINDING,78,41.02564102564103,-0.5151232080769231,-0.31189132
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,300,300,BUILDING,79,62.0253164556962,1.413487981898734,1.66922155
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,300,300,UNWINDING,77,50.64935064935065,0.2734320470129868,0.03118417
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,300,600,BUILDING,71,60.563380281690144,1.735770834507042,0.67176479
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,300,600,UNWINDING,77,44.15584415584416,0.4872232045454546,-0.35919428
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,60,BUILDING,24,50.0,-0.15562645208333334,0.015589195
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,60,STALE,1,100.0,2.10612696,2.10612696
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,60,UNWINDING,22,40.90909090909091,-0.6058490999999999,-0.537968145
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,180,BUILDING,24,45.833333333333336,-0.46598720125,-0.241763655
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,180,STALE,1,100.0,1.70050251,1.70050251
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,180,UNWINDING,21,28.571428571428573,-2.3659766371428574,-2.15210048
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,300,BUILDING,24,54.166666666666664,0.18973867416666668,0.5858981
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,300,STALE,1,100.0,2.09052602,2.09052602
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,300,UNWINDING,21,52.38095238095238,-0.38107534571428575,0.21830656
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,600,BUILDING,24,79.16666666666667,1.4887884987500002,1.9570738150000002
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,600,STALE,1,100.0,3.27619749,3.27619749
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,900,600,UNWINDING,21,28.571428571428573,-2.0258541580952376,-2.43023209
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,1800,60,BUILDING,5,20.0,-0.929127952,-1.38755503
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,1800,60,UNWINDING,37,32.432432432432435,-0.2936211154054054,-0.14029203
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,1800,180,BUILDING,5,40.0,-0.5431906400000001,-0.77958607
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,1800,180,UNWINDING,37,18.91891891891892,-1.6110581240540542,-2.35478685
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,1800,300,BUILDING,5,60.0,0.6690527459999999,0.51452681
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,1800,300,UNWINDING,37,48.648648648648646,-0.3353366081081082,-0.32751602
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,1800,600,BUILDING,5,40.0,-4.599876758,-1.60582212
NEW_05M,ENTRY_PROBE,STALLED_REVERSAL_PROBE,SELL_STALLED,1800,600,UNWINDING,37,27.027027027027028,-1.890579557027027,-1.24720159
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,60,BUILDING,313,53.99361022364217,0.4368897430031952,0.47167156
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,60,MISSING,651,48.69431643625192,-0.03912259325652849,-0.05997622
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,60,STALE,18,50.0,-0.929998635,0.66576724
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,60,UNCHANGED,1,0.0,-1.77151137,-1.77151137
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,60,UNWINDING,344,47.093023255813954,-0.13981887334302323,-0.18198144
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,180,BUILDING,306,51.30718954248366,0.4583220736274506,0.197447465
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,180,MISSING,648,44.75308641975309,-0.5647657145679017,-0.85304588
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,180,STALE,18,44.44444444444444,-6.005103182222221,-3.06390821
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,180,UNCHANGED,1,0.0,-2.37715629,-2.37715629
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,180,UNWINDING,342,46.198830409356724,-0.20719239438596504,-0.451356985
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,300,BUILDING,301,51.16279069767442,0.5923171261461794,0.15153306
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,300,MISSING,647,45.44049459041731,-0.8083978582689332,-0.78103995
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,300,STALE,18,38.888888888888886,-4.576215876666667,-4.1268079
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,300,UNCHANGED,1,0.0,-11.38612437,-11.38612437
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,300,UNWINDING,333,43.24324324324324,-1.058032888378378,-1.03030459
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,600,BUILDING,290,48.275862068965516,0.3915825217931033,-0.37945015
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,600,MISSING,639,47.73082942097027,-0.5965048657433495,-1.00952266
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,600,STALE,18,50.0,-7.708397102777777,0.47811278500000004
OLD_1M,ANALYSIS,EFFECTIVE_CONTINUATION,BUY_EFFECTIVE,30,600,UNCHANGED,1,0.0,-13.02136564,-13.02136564
